id,name,address,latitude,longitude,phone,website,therapy_types,insurance_accepted,diagnoses_treated,age_groups,regional_centers,description,type,email,created_at,updated_at
240090da-4b59-4d92-9150-93f679650548,StarChild Interventions,"5567 Reseda Blvd #106 Sherman Oaks, CA 91403",34.15087180,-118.44898600,818-540-5802,http://starchildinterventions.com/home/,"['ABA therapy', 'Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:32:53.305542+00:00,2025-11-05T05:08:29.964774+00:00
e05549da-9c0e-49c5-a57d-96ea34e40620,Step-by-Step Pediatric Therapy,"15454 Gale Avenue Suite F Hacienda Heights, CA 91745",34.01266200,-117.97011900,626-330-1538,https://www.stepbysteptherapy.org/index.html,['Occupational therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.969634+00:00,2025-11-05T05:08:30.042329+00:00
98a882fd-74ee-4c51-927f-e0d17ef4afa1,Step-by-Step Pediatric Therapy,"18800 Amar Road Suite B14 (Second Floor) Walnut, CA 91789",34.02818200,-117.89076000,626-269-3040,https://www.stepbysteptherapy.org/index.html,['Occupational therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.842022+00:00,2025-11-05T05:08:29.857718+00:00
6d04a69d-e38a-46f9-9c1c-bdcfd061884c,Sunny Behavioral Solutions,"10033 Commerce Ave, Tujunga, CA 91042",34.25122000,-118.28880000,818-285-9615,https://sunnyaba.com/,"['ABA therapy', 'Speech therapy', 'Occupational therapy', 'Social Skills Group', 'Adaptive Skills Training']","Anthem BlueCross BlueShield, United Healthcare, Carelon Behavioral Health, Aetna, Blue Shield of California, LA Care Health Plan, MHN, Signa, Beacon, Magellan Health",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.058126+00:00,2025-11-05T05:08:30.058133+00:00
b09fa5c3-94fc-4005-8654-46f1e59c9f73,Supernova Speech Therapy,"2017 Palo Verde Ave # 201, Long Beach,, CA 90815",33.79289400,-118.10804000,562-317-1477,https://supernovaspeechtherapy.com/,['Speech therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:39:28.583226+00:00,2025-11-05T05:08:30.002867+00:00
d10be79f-a0c2-45b5-b5c3-e9ca1c0ba685,Symphony Behavioral Health,"{""zip"": ""91355"", ""city"": ""Santa Clarita"", ""state"": ""CA"", ""street"": ""25350 Magic Mountain Pkwy Suite 300""}",34.42328500,-118.57784300,661-214-3063,http://www.symphonybh.com/,[],{},[],[],locations.ProviderRegionalCenter.None,"SANTA CLARITA VALLEY,PALMDALE,LANCASTER,SAN FERNANDO VALLEY",Service Provider,,2025-08-07T22:34:18.989073+00:00,2025-11-05T05:08:29.976429+00:00
8c410ad8-7a62-4485-9df4-bde34abd742e,Test Provider Save,"123 Test St, Los Angeles, CA 90210",34.16171700,-118.06038600,,,"['ABA therapy', 'Speech therapy']","Regional Center, Private Pay","['Autism Spectrum Disorder', 'ADHD']","['0-5', '6-12']",locations.ProviderRegionalCenter.None,,Test Center,,2025-10-30T18:02:22.861556+00:00,2025-11-05T05:08:29.871496+00:00
94d62b1b-e71b-41ab-93eb-3f6ae0ddf4b0,The Center for Connection,"1740 Huntington Dr. Suite 301 Duarte, CA 91010",34.13942500,-117.96749800,626-385-6121,https://www.thecenterforconnection.org/,['Occupational therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.963103+00:00,2025-11-05T05:08:30.046010+00:00
d81d298b-1744-4846-b928-2e3d2ccc01a6,The Center for Connection,"3030 E Colorado Blvd, Pasadena, CA 91107",34.14444000,-118.08746000,626-385-6121,https://www.thecenterforconnection.org/,['Occupational therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.806541+00:00,2025-11-05T05:08:29.807379+00:00
8a409c61-090e-4662-8e9d-877579b9a8ab,The Integrated Clinic,"2811 Wilshire Blvd Santa Monica, CA 90403-4803",34.03810130,-118.47549830,424-226-6128,https://www.theintegratedclinic.com/,"['Occupational therapy', 'Speech therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:23.032634+00:00,2025-11-05T05:08:29.873789+00:00
b717ee84-26d0-4541-9fda-53d6ae0ad499,The Integrated Clinic,2811 Wilshire Blvd Santa Monica CA 90403-4803,34.03810130,-118.47549830,424-226-6128,https://www.theintegratedclinic.com/,"['Occupational therapy', 'Speech therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:43.576585+00:00,2025-11-05T05:08:29.815973+00:00
bf35c552-f030-48ef-9c3d-82289688a813,The Nest,"11425 Moorpark St. Studio City, Ca 91602",34.15051000,-118.37985900,310-920-8544,https://thenestla.com/,"['ABA therapy', 'Social Skills', 'Parent Coaching', 'Child Psychiatry']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.065326+00:00,2025-11-05T05:08:30.065329+00:00
4042b97a-0834-4e28-a47c-fc0d8acbee8f,The Sensory Brain Occupational Therapy,"2810 E Del Mar Blvd #2, Pasadena, CA 91107",34.14609600,-118.09457600,626-217-0818,https://www.thesensorybrain.com/,['Occupational therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.903949+00:00,2025-11-05T05:08:29.919327+00:00
ed8406df-7696-44c7-a57d-109d1ae48530,The Therapy Grove,"13455 Ventura Blvd Suite 306, Sherman Oaks, CA 91423",34.14754000,-118.42670500,818-277-2617,https://www.thetherapygroveinc.com/,"['Speech therapy', 'Feeding Therapy']","Private Pay, North Los Angeles Regional Center",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.082813+00:00,2025-11-05T05:08:30.082816+00:00
39ce673a-5907-4c62-881a-a9ddcb4fb2e5,Theraplay,"1070 S La Brea Ave. Los Angeles, CA 90019",34.07299550,-118.34404040,424-392-4568,https://www.theraplayla.com/,"['Occupational therapy', 'Speech therapy', 'Feeding therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:58:26.274563+00:00,2025-11-05T05:08:29.811889+00:00
e7bf73c2-8eeb-4984-82d6-2dc77b9fb14e,Theraplay,"1070 S La Brea Ave. Los Angeles,, CA 90019",34.07299550,-118.34404040,424-392-4568,https://www.theraplayla.com/,"['Occupational therapy', 'Speech therapy', 'Feeding therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:02:15.249335+00:00,2025-11-05T05:08:29.878093+00:00
c92b2973-7ffb-4d2c-8f24-7d87354f5ad9,"Theraputic Learning Consultants, Inc.","{""zip"": ""94303"", ""city"": ""Palo Alto"", ""state"": ""CA"", ""street"": ""711 Colorado Ave""}",37.43346400,-122.12815900,408-373-3256,https://tlcpractices.com/,[],{},[],[],locations.ProviderRegionalCenter.None,"SANTA CLARA COUNTY,SAN GABRIEL VALLEY",Service Provider,,2025-08-07T22:34:18.989372+00:00,2025-11-05T05:08:29.929507+00:00
3135d4e3-f3bd-436c-b5d6-f90101a5ad81,Therapy in Action,"18522 Oxnard St. Tarzana, CA 91356",34.17959800,-118.53695600,818-708-2292,https://therapyinaction.com/,"['Occupational therapy', 'Physical therapy', 'Parent Training', 'School based therapy', 'Feeding Therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.073034+00:00,2025-11-05T05:08:30.073037+00:00
8acff08c-91aa-4c6f-83ad-4e6e2c4efdd4,Therapy Lounge Center,"1480 Colorado Blvd., Los Angeles,, CA 90041",34.13914900,-118.19765300,310-553-2695,https://www.therapyloungecenter.com/,"['ABA therapy', 'Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:02:34.196807+00:00,2025-11-05T05:08:29.753450+00:00
fb22915a-3f84-4b04-9399-dd24ade21fec,Therapy Lounge Center,"1480 Colorado Blvd., Los Angeles, CA 90041",34.13914900,-118.19765300,310-553-2695,https://www.therapyloungecenter.com/,"['ABA therapy', 'Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:58:44.690718+00:00,2025-11-05T05:08:29.738124+00:00
fb930657-ee47-4692-a893-795ddc705c4d,Therapy Lounge Center,"933 S. Sunset Ave Suite 205 West Covina,, CA 91790",34.06549000,-117.94148930,310-553-2695,https://www.therapyloungecenter.com/,"['ABA therapy', 'Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:35:50.699598+00:00,2025-11-05T05:08:29.983081+00:00
bc681597-9887-42b3-9cbb-0f5bc8921808,Therapy Lounge Center,"9530 Imperial Highway Suite K Downey,, CA 90242",33.91698530,-118.12432530,310-553-2695,https://www.therapyloungecenter.com/,"['ABA therapy', 'Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:36:02.534314+00:00,2025-11-05T05:08:29.945852+00:00
6825afdf-2548-44fb-ac44-217835ff9ee9,Therapy Lounge Center,"{""zip"": ""93534"", ""city"": ""Lancaster"", ""state"": ""CA"", ""street"": ""1505 W Ave J STE 301""}",34.68970300,-118.15709200,310-553-2695,http://www.therapyloungecenter.com/,[],{},[],[],locations.ProviderRegionalCenter.None,"ANTELOPE VALLEY,GARDENA,LANCASTER,DOWNTOWN,VAN NUYS,WEST COVINA,HUNTINGTON PARK,WALNUT,KOREA TOWN",Regional Center,,2025-08-07T22:34:18.989611+00:00,2025-11-05T05:08:29.928571+00:00
f9cb28ac-944f-47d9-bd02-1b8d465c3ffc,Therapy Lounge Center,"1968 W. Adams Blvd. Los Angeles,, CA 90018",34.03261410,-118.30820260,310-553-2695,https://www.therapyloungecenter.com/,"['ABA therapy', 'Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:02:33.481350+00:00,2025-11-05T05:08:29.876035+00:00
f7ef3afd-60cb-4d70-94f1-4312eca2bc22,Therapy Lounge Center,"1968 W. Adams Blvd. Los Angeles, CA 90018",34.03261410,-118.30820260,310-553-2695,https://www.therapyloungecenter.com/,"['ABA therapy', 'Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:58:43.828022+00:00,2025-11-05T05:08:29.810361+00:00
82bed946-18ac-4776-a17b-1ac48291b3e0,Therapy Lounge Center,"7335 Van Nuys Blvd. Suite 118 Van Nuys,, CA 91436",34.20367920,-118.44885930,310-553-2695,https://www.therapyloungecenter.com/,"['ABA therapy', 'Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:36:11.699599+00:00,2025-11-05T05:08:29.998312+00:00
f34e4caf-5fed-4c2f-af7b-8d1f6e1572ae,Therapy Place 4 Kids,"1932 14th Street Santa Monica, CA 90404",34.01655100,-118.47714100,310-344-2276,https://tp4k.com/,"['Occupational therapy', 'Physical therapy', 'Feeding therapy']","Private Pay, Private Insurance",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.792759+00:00,2025-11-05T05:08:29.778205+00:00
43d14290-833d-46a4-a348-98b77115e0ff,Therapy West,"11460 W Washington Blvd, Los Angeles, CA 90066",34.00158900,-118.41576500,310-337-7115,https://therapywest.org/,"['Occupational therapy', 'Physical therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.800413+00:00,2025-11-05T05:08:29.764648+00:00
277360c0-628e-43b8-b08a-98f6f40c3c69,TherapyWorksLA,"5657 Wilshire Blvd Los Angeles, CA 90036-3736",34.06251400,-118.35168700,323-964-0972,https://therapyworksla.com/,['Occupational therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:12.846079+00:00,2025-11-05T05:08:29.765529+00:00
7e9e6583-d2a9-4ec7-b15e-a7539d459f24,TherapyWorksLA,5657 Wilshire Blvd Los Angeles CA 90036-3736,34.06251400,-118.35168700,323-964-0972,https://therapyworksla.com/,['Occupational therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:30.294401+00:00,2025-11-05T05:08:29.731883+00:00
6d54a8bd-9db7-4033-9695-b40fa7b1069d,Thrive! Occupational Therapy,"1623 Orange Grove Ave, Los Angeles,, CA 90019",34.14355060,-118.24146320,310-870-9664,https://thriveoccupationaltherapy.com/,"['Occupational therapy', 'Feeding therapy']","Private Insurance: Blue Cross Blue Shield, Blue Care, United Healthcare, United Healthcare Community- TennCare, Aetna, Cigna, Ambetter, Smart Health Ascension, Oscar",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:58.748938+00:00,2025-11-05T05:08:29.878766+00:00
3d889855-b89c-4171-bdc9-963385314b90,Thrive! Occupational Therapy,"1623 Orange Grove Ave, Los Angeles, CA 90019",34.14355060,-118.24146320,310-870-9664,https://thriveoccupationaltherapy.com/,"['Occupational therapy', 'Feeding therapy']","Private Insurance: Blue Cross Blue Shield, Blue Care, United Healthcare, United Healthcare Community- TennCare, Aetna, Cigna, Ambetter, Smart Health Ascension, Oscar",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:58:13.207910+00:00,2025-11-05T05:08:29.718418+00:00
320fe7e0-4b99-4386-9337-f8abcd1518b3,Tichnor Clinic for Children,1660 Termino Ave Long Beach CA 90804-2103,33.78769700,-118.14578700,562-597-3696,https://tichenorclinic.org/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']",Free of Charge,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:45.003853+00:00,2025-11-05T05:08:29.719839+00:00
2d4f2139-85fe-40bb-85f7-74971987f0de,Tichnor Clinic for Children,"1660 Termino Ave Long Beach, CA 90804-2103",33.78769700,-118.14578700,562-597-3696,https://tichenorclinic.org/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']",Free of Charge,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:23.857132+00:00,2025-11-05T05:08:29.873082+00:00
9614695e-bc3c-4716-a0b1-a677a9d65b75,Tiny Bees Speech & Language Therapy,"3840 Woodruff Ave # 210, Long Beach,, CA 90808",33.82877550,-118.11627200,562-726-4410,https://www.tinybeestherapy.com/,['Speech therapy'],"Private Insurance, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:39:18.511325+00:00,2025-11-05T05:08:30.008601+00:00
cc70a0be-2a80-44d0-bdda-5cf428029e36,Tiny Talk Speech Therapy,5106 Riverton Ave North Hollywood CA 91601-3941,34.16290420,-118.36579340,602-885-6788,https://www.tinytalkspeechtherapy.com/,['Speech therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:35.361438+00:00,2025-11-05T05:08:29.818144+00:00
441856e9-9bff-47ad-a0f1-138fbba5a017,Tiny Talk Speech Therapy,"5106 Riverton Ave North Hollywood, CA 91601-3941",34.16290420,-118.36579340,602-885-6788,https://www.tinytalkspeechtherapy.com/,['Speech therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:17.387442+00:00,2025-11-05T05:08:29.746896+00:00
8615a891-6043-4bce-8ff1-3d5d5124412f,TLC Pediatric Therapy,"205 S Broadway St Suite 302/318 Los Angeles,, CA 90012",34.01034900,-118.27837340,213-505-5589,https://tlcpediatric.org/,"['Occupational therapy', 'Speech therapy', 'Feeding therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:33:14.578691+00:00,2025-11-05T05:08:29.961497+00:00
137627da-4969-4b73-8035-484d1b60d003,Total Education Solutions (TES) - Downtown LA,1015 Wilshire Blvd Los Angeles CA 90017-2415,34.05174200,-118.26183200,562-333-3700,https://tesidea.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Feeding therapy']","Medicaid, PPOs, HMOs",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:54:51.729290+00:00,2025-11-05T05:08:29.700660+00:00
b0906282-8597-4c9d-9f0c-768aee80e531,Total Education Solutions (TES) - Downtown LA,"1015 Wilshire Blvd Los Angeles, CA 90017-2415",34.05174200,-118.26183200,562-333-3700,https://tesidea.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Feeding therapy']","Medicaid, PPOs, HMOs",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:00:36.972060+00:00,2025-11-05T05:08:29.833809+00:00
ce65b2d9-516e-4aae-8d20-f266fde8668f,Total Education Solutions (TES) - Lynwood,3737 Martin Luther King Jr Blvd Lynwood CA 90262-3513,33.92854110,-118.20031970,562-333-3700,https://tesidea.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Feeding therapy']","Medicaid, PPOs, HMOs",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:54:50.166976+00:00,2025-11-05T05:08:29.766236+00:00
617a81d3-0355-462b-a3f9-79c9cfc1812f,Total Education Solutions (TES) - Lynwood,"3737 Martin Luther King Jr Blvd Lynwood, CA 90262-3513",33.92854110,-118.20031970,562-333-3700,https://tesidea.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Feeding therapy']","Medicaid, PPOs, HMOs",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:00:34.111411+00:00,2025-11-05T05:08:29.834620+00:00
f0ff79be-1af6-4b9c-b6ab-e79956bae7bc,Total Education Solutions TES Therapy,"1000 S. Fremont Avenue, Building A10N, Suite 10220, Alhambra, CA 91803",34.08147500,-118.15061000,626-289-7472,https://tesidea.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Feeding therapy']","Regional Center, Private Pay, Medicaid",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.929934+00:00,2025-11-05T05:08:30.016914+00:00
49e275b6-0305-46af-addf-62a906b7c9b2,Touched by an Angel,"5595 Huntington Drive N. Los Angeles, CA 90032",34.09542000,-118.15833000,323-576-2938,https://www.touchedbyanangelinc.org/,['Occupational therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.975682+00:00,2025-11-05T05:08:30.007055+00:00
b2b8a8c7-1b66-4bd6-a3ed-25d0a0126219,True Care Behavioral Solutions,"7361 Topanga Canyon Blvd Suite 770, Canoga Park, CA 91303",34.20451500,-118.60624100,844-545-2770,https://truecarebehavioralsolutions.com/,"['ABA therapy', 'Social Skills Group', 'FBAs']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.061137+00:00,2025-11-05T05:08:30.061140+00:00
54259a93-8d41-4cb4-b4b5-8227c1001d84,Trumpet Behavioral Health,"5834 Adenmoor Ave Lakewood, CA 90713-1002",33.86130730,-118.12376210,562-512-0403,https://www.bluesprigautism.com/centers/california/long-beach/?utm_source=google&utm_medium=organic&utm_campaign=gbp,['ABA therapy'],"Private Insurance: Aetna, Anthem Blue Cross, Carelon, Cigna, CareSource, Community Health Choice, ComPsych, FirstHealth, GulfCoast Provider Network, HealthCare Highways, inVio, Kaiser Permanente, Magellan Health, Medicaid, Medical Mutual, United Healthcare, Moda Health, TRICARE, Providence Health Plan",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:01.631979+00:00,2025-11-05T05:08:29.730982+00:00
9bfc2005-b9d6-4be8-b883-c4a430315636,Trumpet Behavioral Health,5834 Adenmoor Ave Lakewood CA 90713-1002,33.86130730,-118.12376210,562-512-0403,https://www.bluesprigautism.com/centers/california/long-beach/?utm_source=google&utm_medium=organic&utm_campaign=gbp,['ABA therapy'],"Private Insurance: Aetna, Anthem Blue Cross, Carelon, Cigna, CareSource, Community Health Choice, ComPsych, FirstHealth, GulfCoast Provider Network, HealthCare Highways, inVio, Kaiser Permanente, Magellan Health, Medicaid, Medical Mutual, United Healthcare, Moda Health, TRICARE, Providence Health Plan",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:21.024337+00:00,2025-11-05T05:08:29.788117+00:00
9919b9bc-2fc7-4241-a9dc-b3889b684e35,"Trumpet Behavioral Health, Llc","{""zip"": ""90713"", ""city"": ""Lakewood"", ""state"": ""CA"", ""street"": ""5834 Adenmoor Ave""}",33.86149000,-118.12373700,562-248-6435,https://www.bluesprigautism.com/centers/california/long-beach/,[],{},[],[],locations.ProviderRegionalCenter.None,LAKEWOOD,Service Provider,,2025-08-07T22:34:18.989867+00:00,2025-11-05T05:08:29.927754+00:00
505ab814-d9e3-4e19-a5db-a19a53a91607,Uniquely Behavioral Health,"8605 Santa Monica Blvd, West Hollywood,, CA 90069",34.08806850,-118.37942790,310-299-5982,https://www.uniquelybh.com/,['ABA therapy'],"Aetna, Anthem Blue Cross, Harbor Regional Center, Healthnet, Magellan Health, TriWest, Westside Regional Center",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:00:38.003984+00:00,2025-11-05T05:08:29.832866+00:00
1273c533-dfe6-436f-af90-1a8f240edb97,Uniquely Behavioral Health,"8605 Santa Monica Blvd, West Hollywood, CA 90069",34.08806850,-118.37942790,310-299-5982,https://www.uniquelybh.com/,['ABA therapy'],"Aetna, Anthem Blue Cross, Harbor Regional Center, Healthnet, Magellan Health, TriWest, Westside Regional Center",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:54:52.623353+00:00,2025-11-05T05:08:29.712079+00:00
91938f70-5274-4c77-8522-9671b7ee501e,United Speech Specialists,"16444 Paramount Blvd, Paramount, CA 90723",33.88494400,-118.15993530,310-897-0308,https://unitedspeechspecialists.com/about-us/,['Speech therapy'],Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:59:23.261990+00:00,2025-11-05T05:08:29.832211+00:00
fb6fbfdd-201f-4525-8537-9ae6d8cdb696,United Speech Specialists,"16444 Paramount Blvd, Paramount,, CA 90723",33.88494400,-118.15993530,310-897-0308,https://unitedspeechspecialists.com/about-us/,['Speech therapy'],Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:03:15.746256+00:00,2025-11-05T05:08:29.890791+00:00
2a7c5037-acfa-40b2-808b-0a94d4952c6f,United Therapy Center Inc.,"{""zip"": ""90041"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""7462 N Figueroa St Suite 103""}",34.13951800,-118.18654700,800-234-3234,https://www.unitedtherapycenter.com/?utm_source=gmb_auth,[],{},[],[],locations.ProviderRegionalCenter.None,"SAN FERNANDO VALLEY,EAST LOS ANGELES",Service Provider,,2025-08-07T22:34:18.990137+00:00,2025-11-05T05:08:29.851445+00:00
7be4b41e-e4ab-484c-bdb6-1bcdaaca31ba,Unlimited Potential,"{""zip"": ""93534"", ""city"": ""Lancaster"", ""state"": ""CA"", ""street"": ""1652 W Ave J""}",34.68907700,-118.16048600,657-229-1417,,[],{},[],[],locations.ProviderRegionalCenter.None,"ANTELOPE VALLEY,EAST LA,SOUTH LA,AND LONG BEACH",Service Provider,,2025-08-07T22:34:11.728336+00:00,2025-11-05T05:08:29.853675+00:00
225077d3-cf29-4e52-8034-3d6b5c04752f,Uplift Therapy Center,"1975 Verdugo Blvd., Suite D La Canada Flintridge, CA 91011",34.20542800,-118.21995400,818-921-4031,https://uplifttherapycenter.com/,"['Occupational therapy', 'Physical therapy', 'Feeding therapy']","Regional Center, Private Pay, Kaiser Permanente",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.912536+00:00,2025-11-05T05:08:29.978018+00:00
2978a167-41f5-48c1-8103-7062e4f11af9,Victory Care,"{""zip"": ""90212"", ""city"": ""Beverly Hills"", ""state"": ""CA"", ""street"": ""9744 Wilshire Blvd UNIT 309""}",34.06676200,-118.40808600,424-260-1985,https://victorycare.com/,[],{},[],[],locations.ProviderRegionalCenter.None,WESTSIDE,Service Provider,,2025-08-07T22:34:11.728615+00:00,2025-11-05T05:08:29.849368+00:00
c5ba3ee6-781f-4878-828a-ebb4070529f4,Victory Care,"9744 Wilshire Blvd Suite 309, Beverly Hills,, CA 90212",34.06699120,-118.40797930,833-669-4222,https://victorycare.com/,['ABA therapy'],Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:33:53.956878+00:00,2025-11-05T05:08:29.955420+00:00
c77db643-7e3a-43ec-a819-ad0e994aae9a,Vida Kids Therapy,"11726 San Vicente Blvd Ste. 222 Los Angeles, CA 90049",34.05315600,-118.46641800,424-724-0944,https://www.nestspeech.com/,"['Occupational therapy', 'Physical therapy']","Private Pay, Private Insurance",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.798224+00:00,2025-11-05T05:08:29.749143+00:00
b7aebf4c-0407-4986-8907-2650626c20f6,Villa Esperanza Services,"2116 E Villa St
 Pasadena CA 91107-2435",34.15403000,-118.10675300,626-449-2919,https://www.villaesperanzaservices.org/,['Occupational therapy'],"Regional Center, Private Pay, Medicaid",[],[],locations.ProviderRegionalCenter.None,"Behavioral therapy: funded through Villa School
 OT clinic: medical insurance (in-network providers for Kaiser and Cigna; superbill provided for other insurances)
 Speech & Language Center: Kaiser Permanente, Claims assistance for out-of-network insurance providers",,,2025-10-30T18:02:22.906785+00:00,2025-11-05T05:08:29.732669+00:00
f4b1fd9b-86e3-4822-a22a-af6c133f3235,Vista Center For Behavioral Analysis,"{""zip"": ""91321"", ""city"": ""Newhall"", ""state"": ""CA"", ""street"": ""23030 Lyons Ave suite 200""}",34.37985700,-118.53606100,805-685-5740,http://www.vistacba.com/,[],{},[],[],locations.ProviderRegionalCenter.None,SAN FERNANDO VALLEY,Service Provider,,2025-08-07T22:34:18.990944+00:00,2025-11-05T05:08:29.938111+00:00
c5c9df23-002e-47f9-ba80-2e0876b0e348,Weeefun Therapy,"724 E Foothill Blvd, San Dimas, Ca 91773",34.12173000,-117.79303000,626-208-6564,https://weeefun.com/,"['Occupational therapy', 'Physical therapy']","Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.961135+00:00,2025-11-05T05:08:30.047176+00:00
5e1fb90e-5823-45a2-8f69-05135d3f62ce,Wetherbee Pediatric Therapy,"4144 Ocean View Blvd., Montrose in Los Angeles County, California.",34.21077000,-118.22788000,,https://www.wetherbeepediatrictherapy.com/,"['Occupational therapy', 'Physical therapy']","Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.910660+00:00,2025-11-05T05:08:29.979338+00:00
88eeeb41-a056-4e76-a018-0c63aa2462fc,Whole Child Therapy,"630 S Indian Hill Blvd UNIT 5, Claremont, CA 91711",34.08457400,-117.71906300,909-451-8521,https://wholechildtherapy.net/,"['Occupational therapy', 'Feeding therapy']","Regional Center, Private Pay, Blue Cross, Blue Shield, Kaiser Permanente, L.A. Care",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.926258+00:00,2025-11-05T05:08:30.004946+00:00
ca523bfb-b566-46bf-9e32-af588842bc31,Wonderkind Pediatric Therapy,"414 E San Bernardina Rd Covina, CA 91723",34.09043000,-117.88312500,626=367-3206,https://www.wonderkindtherapy.com/,"['Occupational therapy', 'Physical therapy']","Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.959596+00:00,2025-11-05T05:08:30.049131+00:00
